# Users can change the parts in Yellow
#
					GraphicsEnabler_title	GraphicsEnabler=Yes	Enables the option to autodetect NVIDIA based GPUs and inject the correct info.
					UseAtiROM_title	UseAtiROM=Yes	Enables UseAtiROM options.
					UseNvidiaROM_title	UseNvidiaROM=Yes	Enables UseNvidiaROM options.
					VBIOS_title	VBIOS=Yes	Enables VBIOS option
#
ja.lproj	Welcome	codeID					description
		W_Im					Do not install to an Apple Macintosh computer
		W_Dv					Developers
		W_Tt					Thanks to
		W_Pk					Package
		W_Pb					Package Built by
		W_Lt					language translated by ???
	Conclusion	codeID					description
		C_Ms					The scripts have completed and a file named @LOG_FILENAME@ has been written to the root of your chosen partition. Please read it to find out if the installation was successful and keep it for a record of what was done.
	Description	codeID					description
		D_01					Chameleon is a boot loader built using a combination of components which evolved from the development of David Elliott's fake EFI implementation added to Apple's boot-132 project.
		D_02					Chameleon v2 is extended with many features. For example:
		D_03					- Fully customizable GUI to bring some color to the Darwin Bootloader.
		D_04					- Load a ramdisk to directly boot retail DVDs without additional programs.
		D_05					- Hibernation. Enjoy resuming your Mac OS X with a preview image.
		D_06					- SMBIOS override to modify the factory SMBIOS values.
		D_07					- DSDT override to use a modified fixed DSDT which can solve several issues.
		D_08					- Device Property Injection via device-properties string.
		D_09					- hybrid boot0 / boot1h for MBR and GPT partitioned disks.
		D_10					- Automatic FSB detection code even for recent AMD CPUs.
		D_11					- Apple Software RAID support.
		D_12					- Nvidia &amp; ATI/AMD Graphics Card Enabler.
		D_13					- Module support
		D_14					- Memory detection adapted from memtest86:
		D_15					- Automatic P-State and C-State generation for native power management.
		D_16					- Message logging.
		D_17					The code is released under version 2 of the Gnu Public License.
		D_18					FAQ's:
	LocalizableStrings	messageName	objectName	objectName	objectName	objectTitle	description
		ERROR_BOOTVOL					This software must be installed on the startup volume.
		ERROR_INSTALL					This volume does not meet the requirements for this update.
		Newer_Package_Installed_message					A newer version of Chameleon is already installed.
		Intel_Mac_message					This software cannot be installed on this computer.
			Chameleon_title			Chameleon Bootloader	Chameleon requires three essential files. (in simple terms), boot0 (On the drive's MBR) responsible for loading boot1. boot1 (On the partition's boot-sector) to finding boot2. boot2 (On the partition's root directory) for loading kernel etc.
				Standard_title		Standard	Install Chameleon's files to the root of the selected partition using either boot0 or boot0md depending on your system without destroying any existing Windows installation if you have one.
				noboot_title		Don't install the Bootloader	Useful if you only want to install the extra's.
			Module_title			Modules	The modules system incorporated in chameleon allows for a user or developer to extend the core functionality of chameleon without replacing the main boot file.
				AutoReso_title		Resolution	This module reads the edid information from the monitor attached to the main display. The module is currently not integrated into trunk and has minimal uses as it stands. Additionally, the module will patch the vesa modes available in pre intel hd graphics cards to provide proper resolution while booting.
				klibc_title		klibc	This module provides a standard c library for modules to link to if the library provided by chameleon is insufficient. This is currently only used by the uClibc++ library. Source: http://www.kernel.org/pub/linux/libs/klibc/
				uClibc_title		uClibc++	This module provides a minimalistic c++ runtime library for use in other modules. This does not provide functionality by itself, instead it is used to allow for the c++ language to be used in other modules. *Please note that rtti and exceptions has both been disabled. Source: http://cxx.uclibc.org/ .Dependencies: klibc
			Keymaps_title			Keylayout	Select one keylayout to use. This will also install the Keylayout module and keymaps.
				mac-de_title		German Mac Keyboard	Use the keyboard layout for a German Mac keyboard
				mac-es_title		Spanish Mac Keyboard	Use the keyboard layout for a Spanish Mac keyboard
				mac-fr_title		French Mac Keyboard	Use the keyboard layout for a French Mac keyboard
				mac-it_title		Italian Mac Keyboard	Use the keyboard layout for an Italian Mac keyboard
				mac-se_title		Swedish Mac Keyboard	Use the keyboard layout for a Swedish Mac keyboard
				pc-fr_title		French PC Keyboard	Use the keyboard layout for a French PC keyboard
			Themes_title			Themes	A collection of sample themes. More themes can be found at http://forum.voodooprojects.org/index.php/board,7.0.html
				Bullet_title		Bullet	A lovely simple theme by NoSmokingBandit from April 2009.
				Default_title		Standard	Chameleon default theme introduced for v2.0 RC5.
				Embed_title		Embed	A smaller simple version of the new default theme used when building a version of Chameleon which requires an embedded theme.
				Legacy_title		Legacy	Chameleon's original default theme introduced for v2.0 RC1.
			Options_title			Settings	Create an /Extra/org.chameleon.Boot.plist by selecting any of these boot options and kernel flags.
				Control_title		Control Options	Settings to control how Chameleon works.
					BootBanner_title	BootBanner=No	Hides Chameleon's boot banner in GUI. This is the text that is drawn at the top left corner of the screen displaying the release version etc.
					GUI_title	GUI=No	Disables the default enabled graphic user interface.
					LegacyLogo_title	LegacyLogo=Yes	Use the legacy 'dark grey' apple logo on the light grey screen for the boot process rather than the boot.png in the theme.
					InstantMenu_title	InstantMenu=Yes	By default, when Chameleon loads you'll see the icon for the current default partition, along with a timeout progress bar which left alone will count down before Chameleon automatically boots that partition. This options skips that and takes you directly to the device selection screen.
					QuietBoot_title	QuietBoot=Yes	Enable quiet boot mode (no messages or prompt).
					ShowInfo_title	ShowInfo=Yes	Enables display of partition and resolution details shown on the left side of the GUI under the boot banner. This is useful information for troubleshooting, though can clash with certain themes.
					Wait_title	Wait=Yes	Pauses the boot process after Chameleon has finished it's setup then waits for a key press before it starts the mach kernel. Useful when combined with verbose boot for troubleshooting.
				General_title		General Options	Choose from a selection of base options.
					arch_title	arch=i386	Boots the kernel in 32bit mode rather than the default 64bit mode.
					EHCIacquire_title	EHCIacquire=Yes	Enables the option to fix any EHCI ownership issues due to bad bioses.
					EthernetBuiltIn_title	EthernetBuiltIn=Yes	Enables the option of adding 'built-in' to your ethernet devices.
					ForceHPET_title	ForceHPET=Yes	Enables HPET on intel chipsets, for bioses that dont include the option.
					ForceWake_title	ForceWake=Yes	his option enables you to bypass bad sleep images.
					RestartFix_title	RestartFix=No	Disables the automatically enabled restart fix.
					UHCIreset_title	UHCIreset=Yes	Enables the option to reset UHCI controllers before starting OS X.
					UseMemDetect_title	UseMemDetect=No	Disables the automatically enabled RAM recognition.
					UseKernelCache_title	UseKernelCache=Yes	For Lion only. Enables loading of the pre-linked kernel. This will ignore /E/E and /S/L/E. ONLY use this is you have know it contains everything you need.
					Wake_title	Wake=Yes	Attempts to load the sleep image saved from last hibernation.
				KernelFlags_title		Kernel Flags	Choose from a selection of kernel flags.
					Verbose_title	Verbose Mode	Turns on verbose logging and allows you to see messages from both Chameleon and the OS X kernel at boot time. Essential for troubleshooting.
					Singleusermode_title	Single User Mode	A troubleshooting option used for booting into OS X's BSD/Unix command line.
					Ignorecaches_title	Ignore Caches	Not an option that's needed for everyday booting, but it can be useful if you want OS X to load all files from it's system folders, rather than relying on it's pre-built caches.
					Npci_title	npci=0x2000	For overcoming a hang at 'PCI configuration begin' on some systems. 0x2000 is the kIOPCIConfiguratorPFM64 flag, as seen in the IOPCIFamily source code.
					Darkwake_title	darkwake=0	Lion only. Disables the 'low power wake' feature which can sometimes leave the screen black after wake from sleep.
				PowerManagement_title		Power Management	A selection of options that deal with power management and speedstep.
					CSTUsingSystemIO_title	Generate C-States=Yes	New C-State _CST generation method using SystemIO registers instead of FixedHW.
					DropSSDT_title	DropSSDT=Yes	Discard the motherboard's built-in SSDT tables.
					EnableC2State_title	EnableC2State=Yes	Enable specific Processor power state, C2.
					EnableC3State_title	EnableC3State=Yes	Enable specific Processor power state, C3.
					EnableC4State_title	EnableC4State=Yes	Enable specific Processor power state, C4.
					GenerateCStates_title	Generate C-States=Yes	Enable auto generation of processor idle sleep states (C-States).
					GeneratePStates_title	Generate P-States=Yes	Enable auto generation of processor power performance states (P-States).
				Resolution_title		Resolution	Set one resolution to use.
					1024x600x32_title	1024x600x32	Set Graphics Mode to 1024x600x32
					1024x768x32_title	1024x768x32	Set Graphics Mode to 1024x768x32
					1280x768x32_title	1280x768x32	Set Graphics Mode to 1280x768x32
					1280x800x32_title	1280x800x32	Set Graphics Mode to 1280x800x32
					1280x1024x32_title	1280x1024x32	Set Graphics Mode to 1280x1024x32
					1280x960x32_title	1280x960x32	Set Graphics Mode to 1280x960x32
					1440x900x32_title	1440x900x32	Set Graphics Mode to 1440x900x32
					1600x900x32_title	1600x900x32	Set Graphics Mode to 1600x900x32
					1680x1050x32_title	1680x1050x32	Set Graphics Mode to 1680x1050x32
					1920x1080x32_title	1920x1080x32	Set Graphics Mode to 1920x1080x32
					1920x1200x32_title	1920x1200x32	Set Graphics Mode to 1920x1200x32
				Video_title		Video	A selection of options that deal with video.
					GraphicsEnabler_title	GraphicsEnabler=Yes	Enables the option to autodetect NVIDIA based GPUs and inject the correct info.
					UseAtiROM_title	UseAtiROM=Yes	Enables UseAtiROM options.
					UseNvidiaROM_title	UseNvidiaROM=Yes	Enables UseNvidiaROM options.
					VBIOS_title	VBIOS=Yes	Enables VBIOS option
#
ko.lproj	Welcome	codeID					description
		W_Im					애플 매킨토시 컴퓨터에 설치하지 마시오.
		W_Dv					개발자들
		W_Tt					도움 주신분들
		W_Pk					패키지 개발
		W_Pb					Package Built by
		W_Lt					language 번역 by drew_afx
	Conclusion	codeID					description
		C_Ms					스크립트(설치)가 완료되었습니다.  선택된 파티션의 루트 디렉토리에 @LOG_FILENAME@를 생성하였습니다. 위 로그를 꼭 읽어보시고 설치가 정상적으로 되었는지 알아보신 후에 기록으로 잘 보관하시기 바랍니다. 
	Description	codeID					description
		D_01					카멜레온은 David Elliott의 fake EFI 구현 기술의 개발이 애플의 boot-132 프로젝트와 만나 생긴 요소들로 만들어진 부트로더입니다.
		D_02					카멜레온 버전 2는 더 많은 기능들이 추가되었습니다. 예를 들어:
		D_03					- Darwin 부트로더에 완벽한 커스터마이징이 가능한 컬러 GUI.
		D_04					- 외부 프로그램 없이 자체적으로 램디스크에 리테일 DVD를 로딩하여 부팅.
		D_05					- 최대 절전 모드 지원. 맥 OS X이 썸네일로부터 깨어나는 모습을 즐기세요.
		D_06					- SMBIOS 오버라이드로 공장 SMBIOS 기초 설정들을 변경.
		D_07					- DSDT 오버라이드로 고쳐진 DSDT를 사용하므로써 많은 문제들을 해결.
		D_08					- device-properties string으로 디바이스 속성을 주입.
		D_09					- 하이브리드 boot0 / boot1h 로 MBR 및 GPT 로 파티션된 디스크들을 허용.
		D_10					- 최신 AMD CPU들까지도 자동 FSB 인식 코드로 지원.
		D_11					- 애플 소프트웨어 RAID 지원.
		D_12					- Nvidia 및 ATI/AMD 그래픽 카드 활성화.
		D_13					- 모듈 지원
		D_14					- memtest86으로부터 기반된 RAM 메모리 인식 : (영문) http://www.memtest.org
		D_15					- 자동 P-State & C-State 생성기능으로 자연적인 전원 관리.
		D_16					- 메세지 로깅.
		D_17					이 코드는 GNU 일반 공중 사용 허가서(GPL) 버전 2 아래 공개 되었습니다.
		D_18					FAQ's:
	LocalizableStrings	messageName	objectName	objectName	objectName	objectTitle	description
		ERROR_BOOTVOL					This software must be installed on the startup volume.
		ERROR_INSTALL					This volume does not meet the requirements for this update.
		Newer_Package_Installed_message					A newer version of Chameleon is already installed.
		Intel_Mac_message					This software cannot be installed on this computer.
			Chameleon_title			Chameleon Bootloader	Chameleon requires three essential files. (in simple terms), boot0 (On the drive's MBR) responsible for loading boot1. boot1 (On the partition's boot-sector) to finding boot2. boot2 (On the partition's root directory) for loading kernel etc.
				Standard_title		Standard	Install Chameleon's files to the root of the selected partition using either boot0 or boot0md depending on your system without destroying any existing Windows installation if you have one.
				noboot_title		Don't install the Bootloader	Useful if you only want to install the extra's.
			Module_title			Modules	The modules system incorporated in chameleon allows for a user or developer to extend the core functionality of chameleon without replacing the main boot file.
				AutoReso_title		Resolution	This module reads the edid information from the monitor attached to the main display. The module is currently not integrated into trunk and has minimal uses as it stands. Additionally, the module will patch the vesa modes available in pre intel hd graphics cards to provide proper resolution while booting.
				klibc_title		klibc	This module provides a standard c library for modules to link to if the library provided by chameleon is insufficient. This is currently only used by the uClibc++ library. Source: http://www.kernel.org/pub/linux/libs/klibc/
				uClibc_title		uClibc++	This module provides a minimalistic c++ runtime library for use in other modules. This does not provide functionality by itself, instead it is used to allow for the c++ language to be used in other modules. *Please note that rtti and exceptions has both been disabled. Source: http://cxx.uclibc.org/ .Dependencies: klibc
			Keymaps_title			Keylayout	Select one keylayout to use. This will also install the Keylayout module and keymaps.
				mac-de_title		German Mac Keyboard	Use the keyboard layout for a German Mac keyboard
				mac-es_title		Spanish Mac Keyboard	Use the keyboard layout for a Spanish Mac keyboard
				mac-fr_title		French Mac Keyboard	Use the keyboard layout for a French Mac keyboard
				mac-it_title		Italian Mac Keyboard	Use the keyboard layout for an Italian Mac keyboard
				mac-se_title		Swedish Mac Keyboard	Use the keyboard layout for a Swedish Mac keyboard
				pc-fr_title		French PC Keyboard	Use the keyboard layout for a French PC keyboard
			Themes_title			Themes	A collection of sample themes. More themes can be found at http://forum.voodooprojects.org/index.php/board,7.0.html
				Bullet_title		Bullet	A lovely simple theme by NoSmokingBandit from April 2009.
				Default_title		Standard	Chameleon default theme introduced for v2.0 RC5.
				Embed_title		Embed	A smaller simple version of the new default theme used when building a version of Chameleon which requires an embedded theme.
				Legacy_title		Legacy	Chameleon's original default theme introduced for v2.0 RC1.
			Options_title			Settings	Create an /Extra/org.chameleon.Boot.plist by selecting any of these boot options and kernel flags.
				Control_title		Control Options	Settings to control how Chameleon works.
					BootBanner_title	BootBanner=No	Hides Chameleon's boot banner in GUI. This is the text that is drawn at the top left corner of the screen displaying the release version etc.
					GUI_title	GUI=No	Disables the default enabled graphic user interface.
					LegacyLogo_title	LegacyLogo=Yes	Use the legacy 'dark grey' apple logo on the light grey screen for the boot process rather than the boot.png in the theme.
					InstantMenu_title	InstantMenu=Yes	By default, when Chameleon loads you'll see the icon for the current default partition, along with a timeout progress bar which left alone will count down before Chameleon automatically boots that partition. This options skips that and takes you directly to the device selection screen.
					QuietBoot_title	QuietBoot=Yes	Enable quiet boot mode (no messages or prompt).
					ShowInfo_title	ShowInfo=Yes	Enables display of partition and resolution details shown on the left side of the GUI under the boot banner. This is useful information for troubleshooting, though can clash with certain themes.
					Wait_title	Wait=Yes	Pauses the boot process after Chameleon has finished it's setup then waits for a key press before it starts the mach kernel. Useful when combined with verbose boot for troubleshooting.
				General_title		General Options	Choose from a selection of base options.
					arch_title	arch=i386	Boots the kernel in 32bit mode rather than the default 64bit mode.
					EHCIacquire_title	EHCIacquire=Yes	Enables the option to fix any EHCI ownership issues due to bad bioses.
					EthernetBuiltIn_title	EthernetBuiltIn=Yes	Enables the option of adding 'built-in' to your ethernet devices.
					ForceHPET_title	ForceHPET=Yes	Enables HPET on intel chipsets, for bioses that dont include the option.
					ForceWake_title	ForceWake=Yes	his option enables you to bypass bad sleep images.
					RestartFix_title	RestartFix=No	Disables the automatically enabled restart fix.
					UHCIreset_title	UHCIreset=Yes	Enables the option to reset UHCI controllers before starting OS X.
					UseMemDetect_title	UseMemDetect=No	Disables the automatically enabled RAM recognition.
					UseKernelCache_title	UseKernelCache=Yes	For Lion only. Enables loading of the pre-linked kernel. This will ignore /E/E and /S/L/E. ONLY use this is you have know it contains everything you need.
					Wake_title	Wake=Yes	Attempts to load the sleep image saved from last hibernation.
				KernelFlags_title		Kernel Flags	Choose from a selection of kernel flags.
					Verbose_title	Verbose Mode	Turns on verbose logging and allows you to see messages from both Chameleon and the OS X kernel at boot time. Essential for troubleshooting.
					Singleusermode_title	Single User Mode	A troubleshooting option used for booting into OS X's BSD/Unix command line.
					Ignorecaches_title	Ignore Caches	Not an option that's needed for everyday booting, but it can be useful if you want OS X to load all files from it's system folders, rather than relying on it's pre-built caches.
					Npci_title	npci=0x2000	For overcoming a hang at 'PCI configuration begin' on some systems. 0x2000 is the kIOPCIConfiguratorPFM64 flag, as seen in the IOPCIFamily source code.
					Darkwake_title	darkwake=0	Lion only. Disables the 'low power wake' feature which can sometimes leave the screen black after wake from sleep.
				PowerManagement_title		Power Management	A selection of options that deal with power management and speedstep.
					CSTUsingSystemIO_title	Generate C-States=Yes	New C-State _CST generation method using SystemIO registers instead of FixedHW.
					DropSSDT_title	DropSSDT=Yes	Discard the motherboard's built-in SSDT tables.
					EnableC2State_title	EnableC2State=Yes	Enable specific Processor power state, C2.
					EnableC3State_title	EnableC3State=Yes	Enable specific Processor power state, C3.
					EnableC4State_title	EnableC4State=Yes	Enable specific Processor power state, C4.
					GenerateCStates_title	Generate C-States=Yes	Enable auto generation of processor idle sleep states (C-States).
					GeneratePStates_title	Generate P-States=Yes	Enable auto generation of processor power performance states (P-States).
				Resolution_title		Resolution	Set one resolution to use.
					1024x600x32_title	1024x600x32	Set Graphics Mode to 1024x600x32
					1024x768x32_title	1024x768x32	Set Graphics Mode to 1024x768x32
					1280x768x32_title	1280x768x32	Set Graphics Mode to 1280x768x32
					1280x800x32_title	1280x800x32	Set Graphics Mode to 1280x800x32
					1280x1024x32_title	1280x1024x32	Set Graphics Mode to 1280x1024x32
					1280x960x32_title	1280x960x32	Set Graphics Mode to 1280x960x32
					1440x900x32_title	1440x900x32	Set Graphics Mode to 1440x900x32
					1600x900x32_title	1600x900x32	Set Graphics Mode to 1600x900x32
					1680x1050x32_title	1680x1050x32	Set Graphics Mode to 1680x1050x32
					1920x1080x32_title	1920x1080x32	Set Graphics Mode to 1920x1080x32
					1920x1200x32_title	1920x1200x32	Set Graphics Mode to 1920x1200x32
				Video_title		Video	A selection of options that deal with video.
					GraphicsEnabler_title	GraphicsEnabler=Yes	Enables the option to autodetect NVIDIA based GPUs and inject the correct info.
					UseAtiROM_title	UseAtiROM=Yes	Enables UseAtiROM options.
					UseNvidiaROM_title	UseNvidiaROM=Yes	Enables UseNvidiaROM options.
					VBIOS_title	VBIOS=Yes	Enables VBIOS option
#
mk.lproj	Welcome	codeID					description
		W_Im					Не инсталирајте на Apple Macintosh компјутер
		W_Dv					Девелопери
		W_Tt					Благодарност до
		W_Pk					Пакет
		W_Pb					Package Built by
		W_Lt					language преведени од страна на kn6600
	Conclusion	codeID					description
		C_Ms					Скриптата е завршена и датотека со име @LOG_FILENAME@ е запишана во root на избраната партиција. Ве молиме прочитајте ја да дознаете дали инсталацијата е успешна и да имате евиденција за што е направено.
	Description	codeID					description
		D_01					Chameleon е комбинација од различни boot-loader компоненти. Базиран е на лажна EFI имплементација на David Elliott додадено на проектот boot-132 на Apple.
		D_02					Нови функции во Chameleon 2.0
		D_03					- Потполно прилагодлив графички интерфејс кои придонесува за визуелни подобрувања на Darwin Bootloader-от.
		D_04					- Стартувањето на оригинални DVD-а дирекнто ја вчитува ramdisk сликата без помош од дополнителни програми.
		D_05					- Хибернација. Ужувајте во продолжувањето на работата на вашиот Mac OS X.
		D_06					- SMBIOS замена, за модифицирање на оригиналните SMBIOS вредности.
		D_07					- DSDT замена, за да користите модифициран DSDT, кој што решава повеќе проблеми.
		D_08					- Имплементирање на својства на уредите со посредство на device-properties стрингови.
		D_09					- Хибридни boot0 / boot1h за MBR и GPT партиционирани дискови.
		D_10					- Автоматско препознавање на FSB и за новите AMD процесори.
		D_11					- Поддршка на Apple Software RAID.
		D_12					- Nvidia & ATI/AMD Graphics Card Enabler.
		D_13					- Поддршка за модули.
		D_14					- Детекција на меморијата адаптирано од memtest86: http://www.memtest.org
		D_15					- Автоматско генерирање на P-State & C-State за природна контрола на процесорот.
		D_16					- Логирање на пораки.
		D_17					Овој код е објавен под верзијата 2 од Gnu Public License.
		D_18					За повеќе информации посетете ја веб страницата :
	LocalizableStrings	messageName	objectName	objectName	objectName	objectTitle	description
		ERROR_BOOTVOL					This software must be installed on the startup volume.
		ERROR_INSTALL					This volume does not meet the requirements for this update.
		Newer_Package_Installed_message					A newer version of Chameleon is already installed.
		Intel_Mac_message					This software cannot be installed on this computer.
			Chameleon_title			Chameleon Bootloader	Chameleon requires three essential files. (in simple terms), boot0 (On the drive's MBR) responsible for loading boot1. boot1 (On the partition's boot-sector) to finding boot2. boot2 (On the partition's root directory) for loading kernel etc.
				Standard_title		Standard	Install Chameleon's files to the root of the selected partition using either boot0 or boot0md depending on your system without destroying any existing Windows installation if you have one.
				noboot_title		Don't install the Bootloader	Useful if you only want to install the extra's.
			Module_title			Modules	The modules system incorporated in chameleon allows for a user or developer to extend the core functionality of chameleon without replacing the main boot file.
				AutoReso_title		Resolution	This module reads the edid information from the monitor attached to the main display. The module is currently not integrated into trunk and has minimal uses as it stands. Additionally, the module will patch the vesa modes available in pre intel hd graphics cards to provide proper resolution while booting.
				klibc_title		klibc	This module provides a standard c library for modules to link to if the library provided by chameleon is insufficient. This is currently only used by the uClibc++ library. Source: http://www.kernel.org/pub/linux/libs/klibc/
				uClibc_title		uClibc++	This module provides a minimalistic c++ runtime library for use in other modules. This does not provide functionality by itself, instead it is used to allow for the c++ language to be used in other modules. *Please note that rtti and exceptions has both been disabled. Source: http://cxx.uclibc.org/ .Dependencies: klibc
			Keymaps_title			Keylayout	Select one keylayout to use. This will also install the Keylayout module and keymaps.
				mac-de_title		German Mac Keyboard	Use the keyboard layout for a German Mac keyboard
				mac-es_title		Spanish Mac Keyboard	Use the keyboard layout for a Spanish Mac keyboard
				mac-fr_title		French Mac Keyboard	Use the keyboard layout for a French Mac keyboard
				mac-it_title		Italian Mac Keyboard	Use the keyboard layout for an Italian Mac keyboard
				mac-se_title		Swedish Mac Keyboard	Use the keyboard layout for a Swedish Mac keyboard
				pc-fr_title		French PC Keyboard	Use the keyboard layout for a French PC keyboard
			Themes_title			Themes	A collection of sample themes. More themes can be found at http://forum.voodooprojects.org/index.php/board,7.0.html
				Bullet_title		Bullet	A lovely simple theme by NoSmokingBandit from April 2009.
				Default_title		Standard	Chameleon default theme introduced for v2.0 RC5.
				Embed_title		Embed	A smaller simple version of the new default theme used when building a version of Chameleon which requires an embedded theme.
				Legacy_title		Legacy	Chameleon's original default theme introduced for v2.0 RC1.
			Options_title			Settings	Create an /Extra/org.chameleon.Boot.plist by selecting any of these boot options and kernel flags.
				Control_title		Control Options	Settings to control how Chameleon works.
					BootBanner_title	BootBanner=No	Hides Chameleon's boot banner in GUI. This is the text that is drawn at the top left corner of the screen displaying the release version etc.
					GUI_title	GUI=No	Disables the default enabled graphic user interface.
					LegacyLogo_title	LegacyLogo=Yes	Use the legacy 'dark grey' apple logo on the light grey screen for the boot process rather than the boot.png in the theme.
					InstantMenu_title	InstantMenu=Yes	By default, when Chameleon loads you'll see the icon for the current default partition, along with a timeout progress bar which left alone will count down before Chameleon automatically boots that partition. This options skips that and takes you directly to the device selection screen.
					QuietBoot_title	QuietBoot=Yes	Enable quiet boot mode (no messages or prompt).
					ShowInfo_title	ShowInfo=Yes	Enables display of partition and resolution details shown on the left side of the GUI under the boot banner. This is useful information for troubleshooting, though can clash with certain themes.
					Wait_title	Wait=Yes	Pauses the boot process after Chameleon has finished it's setup then waits for a key press before it starts the mach kernel. Useful when combined with verbose boot for troubleshooting.
				General_title		General Options	Choose from a selection of base options.
					arch_title	arch=i386	Boots the kernel in 32bit mode rather than the default 64bit mode.
					EHCIacquire_title	EHCIacquire=Yes	Enables the option to fix any EHCI ownership issues due to bad bioses.
					EthernetBuiltIn_title	EthernetBuiltIn=Yes	Enables the option of adding 'built-in' to your ethernet devices.
					ForceHPET_title	ForceHPET=Yes	Enables HPET on intel chipsets, for bioses that dont include the option.
					ForceWake_title	ForceWake=Yes	his option enables you to bypass bad sleep images.
					RestartFix_title	RestartFix=No	Disables the automatically enabled restart fix.
					UHCIreset_title	UHCIreset=Yes	Enables the option to reset UHCI controllers before starting OS X.
					UseMemDetect_title	UseMemDetect=No	Disables the automatically enabled RAM recognition.
					UseKernelCache_title	UseKernelCache=Yes	For Lion only. Enables loading of the pre-linked kernel. This will ignore /E/E and /S/L/E. ONLY use this is you have know it contains everything you need.
					Wake_title	Wake=Yes	Attempts to load the sleep image saved from last hibernation.
				KernelFlags_title		Kernel Flags	Choose from a selection of kernel flags.
					Verbose_title	Verbose Mode	Turns on verbose logging and allows you to see messages from both Chameleon and the OS X kernel at boot time. Essential for troubleshooting.
					Singleusermode_title	Single User Mode	A troubleshooting option used for booting into OS X's BSD/Unix command line.
					Ignorecaches_title	Ignore Caches	Not an option that's needed for everyday booting, but it can be useful if you want OS X to load all files from it's system folders, rather than relying on it's pre-built caches.
					Npci_title	npci=0x2000	For overcoming a hang at 'PCI configuration begin' on some systems. 0x2000 is the kIOPCIConfiguratorPFM64 flag, as seen in the IOPCIFamily source code.
					Darkwake_title	darkwake=0	Lion only. Disables the 'low power wake' feature which can sometimes leave the screen black after wake from sleep.
				PowerManagement_title		Power Management	A selection of options that deal with power management and speedstep.
					CSTUsingSystemIO_title	Generate C-States=Yes	New C-State _CST generation method using SystemIO registers instead of FixedHW.
					DropSSDT_title	DropSSDT=Yes	Discard the motherboard's built-in SSDT tables.
					EnableC2State_title	EnableC2State=Yes	Enable specific Processor power state, C2.
					EnableC3State_title	EnableC3State=Yes	Enable specific Processor power state, C3.
					EnableC4State_title	EnableC4State=Yes	Enable specific Processor power state, C4.
					GenerateCStates_title	Generate C-States=Yes	Enable auto generation of processor idle sleep states (C-States).
					GeneratePStates_title	Generate P-States=Yes	Enable auto generation of processor power performance states (P-States).
				Resolution_title		Resolution	Set one resolution to use.
					1024x600x32_title	1024x600x32	Set Graphics Mode to 1024x600x32
					1024x768x32_title	1024x768x32	Set Graphics Mode to 1024x768x32
					1280x768x32_title	1280x768x32	Set Graphics Mode to 1280x768x32
					1280x800x32_title	1280x800x32	Set Graphics Mode to 1280x800x32
					1280x1024x32_title	1280x1024x32	Set Graphics Mode to 1280x1024x32
					1280x960x32_title	1280x960x32	Set Graphics Mode to 1280x960x32
					1440x900x32_title	1440x900x32	Set Graphics Mode to 1440x900x32
					1600x900x32_title	1600x900x32	Set Graphics Mode to 1600x900x32
					1680x1050x32_title	1680x1050x32	Set Graphics Mode to 1680x1050x32
					1920x1080x32_title	1920x1080x32	Set Graphics Mode to 1920x1080x32
					1920x1200x32_title	1920x1200x32	Set Graphics Mode to 1920x1200x32
				Video_title		Video	A selection of options that deal with video.
					GraphicsEnabler_title	GraphicsEnabler=Yes	Enables the option to autodetect NVIDIA based GPUs and inject the correct info.
					UseAtiROM_title	UseAtiROM=Yes	Enables UseAtiROM options.
					UseNvidiaROM_title	UseNvidiaROM=Yes	Enables UseNvidiaROM options.
					VBIOS_title	VBIOS=Yes	Enables VBIOS option
#
nl.lproj	Welcome	codeID					description
		W_Im					Installeer niet op een echte Apple Macintosh computer!
		W_Dv					Ontwikkelaars
		W_Tt					Dank gaat uit naar
		W_Pk					Package
		W_Pb					Package Built by
		W_Lt					language Vertaald door yeehaw123 & Badeendje
	Conclusion	codeID					description
		C_Ms					De installatie is klaar en het bestand @LOG_FILENAME@ is geschreven naar de root van de door u gekozen partitie. Alstublieft lees het document om te zien of de installatie goed verlopen is en bewaar het als registratie.
	Description	codeID					description
		D_01					Chameleon is een combinatie van verschillende boot loader componenten. Het is gebaseerd op de fake EFI implementatie van David Elliott die toegevoegd is aan Apple's boot-123 project.
		D_02					Nieuwe functies in Chameleon 2.0.
		D_03					- Volledig aanpasbare GUI, zodat de Darwin Bootloader een mooier uiterlijk krijgt.
		D_04					- Het booten van retail DVD's door direct een ramdisk image te laden zonder hulp van extra programma's.
		D_05					- Slaapstand. Geniet van het hervatten van Mac OS X met een preview image.
		D_06					- Het negeren van het SMBIOS zodat de standaard SMBIOS waarden aangepast kunnen worden.
		D_07					- Het negeren van de DSDT zodat er een aangepaste verbeterde DSDT kan worden gebruikt om bepaalde problemen op te lossen.
		D_08					- Device Property Injection via device-properties string.
		D_09					- Hybride boot0 / boot1h voor MBR en GPT gepartitioneerde schijven.
		D_10					- automatische FSB detectie code, zelfs voor recente AMD processoren.
		D_11					- Apple Software RAID ondersteuning.
		D_12					- Nvidia & ATI/AMD graphische kaart autodetectie.
		D_13					- Module ondersteuning
		D_14					- Geheugen detectie overgenomen van memtest86: http://www.memtest.org
